DateTime,Open,High,Low,Close,Ticks(from bar),Volume(from bar),Goose Zones_MA Line,Goose Zones_Upper Keltner,Goose Zones_Lower Keltner,Goose Zones_Short Trigger,Goose Zones_Top of Range,Goose Zones_Long Trigger,Goose Zones_Bottom of Range,Goose Zones_Arrow Marker,
10/28/2024 8:00:00 PM -06:00,42579,42588,42559,42571,697,711,42826.0264085573,43514.2643608028,42137.7884563118,42696.75,42787.5,42515.25,42424.5,,
10/28/2024 9:00:00 PM -06:00,42573,42580,42556,42560,536,547,42823.3793796164,43507.03784975,42139.7209094828,42696.75,42787.5,42515.25,42424.5,,
10/28/2024 10:00:00 PM -06:00,42560,42584,42515,42522,1030,1075,42820.3805798192,43503.7588661704,42137.002293468,42696.75,42787.5,42515.25,42424.5,,
10/28/2024 11:00:00 PM -06:00,42521,42561,42517,42558,451,462,42817.7698277812,43498.5075341687,42137.0321213937,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 12:00:00 AM -06:00,42559,42572,42546,42566,604,622,42815.2646553655,43491.6865636795,42138.8427470515,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 1:00:00 AM -06:00,42567,42603,42567,42599,714,833,42813.1127682474,43486.3016227474,42139.9239137475,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 2:00:00 AM -06:00,42596,42623,42579,42581,1083,1148,42810.8031884639,43481.4528503817,42140.153526546,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 3:00:00 AM -06:00,42581,42630,42527,42596,2874,3100,42808.665843305,43482.3786926665,42134.9529939436,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 4:00:00 AM -06:00,42596,42624,42572,42605,1577,1773,42806.639317501,43478.5639793066,42134.7146556954,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 5:00:00 AM -06:00,42605,42607,42541,42551,1562,1663,42804.0956427,43475.5732929453,42132.6179924546,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 6:00:00 AM -06:00,42552,42566,42450,42469,4776,5269,42800.761357698,43476.5228124185,42124.9999029775,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 7:00:00 AM -06:00,42468,42485,42409,42419,4258,4612,42796.9627372234,43473.1842769716,42120.7411974752,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 8:00:00 AM -06:00,42417,42536,42364,42518,18584,19682,42794.1869885943,43479.9386622753,42108.4353149133,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 9:00:00 AM -06:00,42504,42697,42473,42595,16594,17568,42792.2050285088,43492.3074318049,42092.1026252127,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 10:00:00 AM -06:00,42595,42605,42485,42509,8422,9096,42789.3870680261,43493.8665618367,42084.9075742155,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 11:00:00 AM -06:00,42509,42562,42456,42544,6701,7211,42786.9454056577,43494.4350537588,42079.4557575567,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 12:00:00 PM -06:00,42545,42590,42464,42510,6273,6800,42784.1897299795,43496.5501278507,42071.8293321083,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 1:00:00 PM -06:00,42509,42554,42481,42519,5362,5844,42781.5510261986,43493.7237584194,42069.3782939779,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 2:00:00 PM -06:00,42518,42525,42430,42450,8248,9335,42778.2520110126,43492.3185468928,42064.1854751324,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 3:00:00 PM -06:00,42449,42521,42423,42506,4742,5374,42775.5430357786,43491.7681135904,42059.3179579669,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 5:00:00 PM -06:00,42522,42522,42484,42509,916,961,42772.8908662684,43485.5813661915,42060.2003663453,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 6:00:00 PM -06:00,42506,42508,42475,42484,555,563,42770.0163302856,43478.8293127965,42061.2033477747,42696.75,42787.5,42515.25,42424.5,,
10/29/2024 7:00:00 PM -06:00,42484,42525,42481,42518,796,807,42767.5087051086,43473.428026102,42061.5893841152,42538.575,42630.15,42355.425,42263.85,,
10/29/2024 8:00:00 PM -06:00,42517,42540,42510,42535,703,730,42765.1951856548,43466.926254698,42063.4641166116,42538.575,42630.15,42355.425,42263.85,,
10/29/2024 9:00:00 PM -06:00,42534,42534,42484,42487,568,578,42762.4270743548,43461.9966402234,42062.8575084861,42538.575,42630.15,42355.425,42263.85,,
10/29/2024 10:00:00 PM -06:00,42486,42490,42452,42461,831,863,42759.4277999831,43455.6285144501,42063.2270855161,42538.575,42630.15,42355.425,42263.85,,
10/29/2024 11:00:00 PM -06:00,42461,42461,42431,42433,641,685,42756.1797621723,43448.2889272416,42064.070597103,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 12:00:00 AM -06:00,42433,42455,42427,42441,748,774,42753.0436451358,43440.9129180153,42065.1743722562,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 1:00:00 AM -06:00,42440,42497,42434,42491,690,776,42750.4362456817,43437.4162720649,42063.4562192984,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 2:00:00 AM -06:00,42491,42498,42465,42467,885,1000,42747.6159845306,43430.8797917459,42064.3521773154,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 3:00:00 AM -06:00,42467,42514,42446,42476,2105,2259,42744.9133379184,43427.8063609822,42062.0203148545,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 4:00:00 AM -06:00,42475,42477,42444,42457,1885,2082,42742.0485285858,43421.2659991814,42062.8310579903,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 5:00:00 AM -06:00,42455,42494,42308,42355,7617,8322,42738.1972994457,43428.2384768015,42048.1561220899,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 6:00:00 AM -06:00,42354,42396,42343,42364,2704,2913,42734.4739432323,43422.6589894701,42046.2888969945,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 7:00:00 AM -06:00,42363,42400,42349,42369,3960,4182,42730.8373865832,43416.9957159431,42044.6790572234,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 8:00:00 AM -06:00,42370,42559,42331,42553,18315,19581,42729.0678603486,43429.9509824511,42028.184738246,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 9:00:00 AM -06:00,42550,42632,42538,42563,15138,16188,42727.4154438277,43430.2101766556,42024.6207109998,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 10:00:00 AM -06:00,42561,42660,42529,42632,9661,10357,42726.4660364264,43434.6508714152,42018.2812014376,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 11:00:00 AM -06:00,42632,42645,42498,42500,6693,7182,42724.2126430291,43439.2463851325,42009.1789009258,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 12:00:00 PM -06:00,42499,42549,42423,42442,8048,8803,42721.4045570288,43441.2339832903,42001.5751307673,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 1:00:00 PM -06:00,42443,42524,42442,42469,5908,6414,42718.8930688992,43439.3112570884,41998.4748807099,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 2:00:00 PM -06:00,42467,42468,42333,42367,13060,14422,42715.3916453281,43441.4972147294,41989.2860759268,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 3:00:00 PM -06:00,42367,42436,42292,42351,7544,8415,42711.7658578124,43444.2584364734,41979.2732791514,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 5:00:00 PM -06:00,42332,42357,42281,42340,3320,3527,42708.0666950481,43440.4548699413,41975.6785201548,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 6:00:00 PM -06:00,42339,42346,42321,42325,784,885,42704.2550861421,43431.7190005886,41976.7911716956,42538.575,42630.15,42355.425,42263.85,,
10/30/2024 7:00:00 PM -06:00,42323,42338,42308,42317,1086,1113,42700.4018017029,43423.463090135,41977.3405132708,42464.2,42565.4,42261.8,42160.6,,
10/30/2024 8:00:00 PM -06:00,42317,42357,42316,42323,658,681,42696.6465598949,43416.3888305317,41976.9042892581,42464.2,42565.4,42261.8,42160.6,,
10/30/2024 9:00:00 PM -06:00,42323,42330,42296,42310,1003,1058,42692.7993304432,43408.593916795,41977.0047440914,42464.2,42565.4,42261.8,42160.6,,
10/30/2024 10:00:00 PM -06:00,42310,42321,42292,42301,621,630,42688.9008296428,43400.3143753344,41977.4872839512,42464.2,42565.4,42261.8,42160.6,,
10/30/2024 11:00:00 PM -06:00,42302,42303,42286,42294,385,419,42684.9714681538,43390.9132372714,41979.0296990362,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 12:00:00 AM -06:00,42295,42297,42276,42276,754,776,42680.9021003115,43381.8046478458,41979.9995527772,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 1:00:00 AM -06:00,42277,42285,42201,42205,1293,1519,42676.1667560298,43378.0354473697,41974.2980646898,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 2:00:00 AM -06:00,42205,42220,42164,42180,2497,2967,42671.2297733827,43371.4082289879,41971.0513177775,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 3:00:00 AM -06:00,42181,42187,42131,42143,3284,3513,42665.9737557371,43364.4787938736,41967.4687176006,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 4:00:00 AM -06:00,42142,42155,42101,42153,2433,2635,42660.8695392621,43357.5287561236,41964.2103224006,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 5:00:00 AM -06:00,42155,42180,42138,42170,2409,2750,42655.9852652396,43349.6826988488,41962.2878316304,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 6:00:00 AM -06:00,42170,42174,42136,42167,2707,2979,42651.1197402123,43341.5067515965,41960.7327288281,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 7:00:00 AM -06:00,42166,42196,42121,42131,3825,4178,42645.9444194142,43336.5514605359,41955.3373782925,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 8:00:00 AM -06:00,42131,42170,42025,42151,25200,26664,42641.0195993205,43338.4613962519,41943.5778023891,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 9:00:00 AM -06:00,42151,42166,41928,41932,23358,25364,42633.9646779343,43346.964267931,41920.9650879375,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 10:00:00 AM -06:00,41933,41997,41873,41995,15006,16265,42627.6068204424,43345.2332801904,41909.9803606943,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 11:00:00 AM -06:00,41996,42089,41973,42086,9147,10086,42622.2176978509,43343.6687699398,41900.7666257621,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 12:00:00 PM -06:00,42085,42158,42034,42049,8593,9484,42616.5140391658,43342.5078866568,41890.5201916749,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 1:00:00 PM -06:00,42051,42124,42016,42113,9251,9785,42611.5039492239,43340.4829325607,41882.5249658871,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 2:00:00 PM -06:00,42111,42141,41926,41942,16005,18068,42604.8422183858,43346.891062585,41862.7933741867,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 3:00:00 PM -06:00,41943,42043,41928,41951,7433,8376,42598.3363256656,43343.8722460418,41852.8004052893,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 5:00:00 PM -06:00,41971,42003,41928,41970,1313,1428,42592.0842229226,43337.2914276733,41846.877018172,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 6:00:00 PM -06:00,41970,41976,41931,41944,709,735,42585.6356236896,43327.6815627213,41843.5896846579,42464.2,42565.4,42261.8,42160.6,,
10/31/2024 7:00:00 PM -06:00,41944,41976,41910,41963,991,1041,42579.4402443494,43320.3414476693,41838.5390410294,42080.1,42213.2,41813.9,41680.8,,
10/31/2024 8:00:00 PM -06:00,41962,41974,41934,41945,611,633,42573.1274060972,43310.4375526677,41835.8172595266,42080.1,42213.2,41813.9,41680.8,,
10/31/2024 9:00:00 PM -06:00,41942,41960,41893,41960,658,702,42567.0266358872,43303.3336964222,41830.7195753523,42080.1,42213.2,41813.9,41680.8,,
10/31/2024 10:00:00 PM -06:00,41960,41988,41955,41986,627,689,42561.2452763262,43293.3453014329,41829.1452512194,42080.1,42213.2,41813.9,41680.8,,
10/31/2024 11:00:00 PM -06:00,41987,41997,41977,41988,500,516,42555.5413432284,43282.2473382346,41828.8353482222,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 12:00:00 AM -06:00,41990,42014,41985,42007,730,763,42550.0832204102,43272.2996035258,41827.8668372946,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 1:00:00 AM -06:00,42007,42009,41965,41974,668,681,42544.3510490628,43263.5404034907,41825.161694635,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 2:00:00 AM -06:00,41975,41997,41938,41983,1278,1354,42538.7654664851,43256.3758223615,41821.1551106087,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 3:00:00 AM -06:00,41984,42036,41967,42014,2111,2195,42533.5439195549,43250.5362619399,41816.5515771698,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 4:00:00 AM -06:00,42014,42051,42014,42046,1199,1261,42528.6927362757,43242.0483389356,41815.3371336159,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 5:00:00 AM -06:00,42048,42095,42046,42090,1595,1668,42524.3276344223,43235.21701218,41813.4382566645,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 6:00:00 AM -06:00,42088,42133,42082,42124,2065,2220,42520.3442748758,43228.981022009,41811.7075277425,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 7:00:00 AM -06:00,42126,42179,42053,42165,5535,5952,42516.8085109467,43230.3045939294,41803.312427964,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 8:00:00 AM -06:00,42167,42276,42089,42228,16841,17998,42513.9347944198,43238.0080308057,41789.861558034,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 9:00:00 AM -06:00,42233,42454,42192,42390,20429,22129,42512.7016123858,43254.3363091061,41771.0669156655,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 10:00:00 AM -06:00,42392,42495,42354,42364,11003,11948,42511.2219943521,43258.8055995628,41763.6383891414,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 11:00:00 AM -06:00,42364,42430,42281,42301,7050,7692,42509.1302332143,43263.3597727015,41754.9006937271,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 12:00:00 PM -06:00,42303,42377,42196,42205,9651,10321,42506.1040617395,43269.9382824258,41742.2698410532,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 1:00:00 PM -06:00,42204,42307,42171,42281,6788,7214,42503.8642203292,43272.9538219042,41734.7746187542,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 2:00:00 PM -06:00,42281,42322,42156,42196,11625,12878,42500.8008947537,43277.9294057658,41723.6723837417,42080.1,42213.2,41813.9,41680.8,,
11/1/2024 3:00:00 PM -06:00,42195,42245,42189,42203,2292,2621,42497.8377017711,43272.5271231214,41723.1482804209,42080.1,42213.2,41813.9,41680.8,,
11/3/2024 5:00:00 PM -06:00,42150,42165,42063,42084,1945,2291,42493.7199136938,43273.9348134386,41713.505013949,42374.55,42540.1,42043.45,41877.9,,
11/3/2024 6:00:00 PM -06:00,42085,42088,42043,42063,1225,1325,42489.4341434083,43266.1394421606,41712.728844656,42374.55,42540.1,42043.45,41877.9,,
11/3/2024 7:00:00 PM -06:00,42064,42118,42056,42107,1008,1130,42485.6288285485,43260.4664128854,41710.7912442116,42374.55,42540.1,42043.45,41877.9,,
11/3/2024 8:00:00 PM -06:00,42109,42168,42097,42140,1141,1233,42482.1897357271,43256.0289361402,41708.350535314,42374.55,42540.1,42043.45,41877.9,,
11/3/2024 9:00:00 PM -06:00,42140,42166,42137,42161,580,590,42478.9938179587,43247.8744193627,41710.1132165547,42374.55,42540.1,42043.45,41877.9,,
11/3/2024 10:00:00 PM -06:00,42160,42207,42157,42189,711,761,42476.1083073322,43242.0647236477,41710.1518910168,42374.55,42540.1,42043.45,41877.9,,
11/3/2024 11:00:00 PM -06:00,42189,42190,42163,42175,568,637,42473.1122047717,43233.9994030144,41712.2250065291,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 12:00:00 AM -06:00,42174,42207,42172,42186,757,840,42470.2553669133,43226.8800059694,41713.6307278572,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 1:00:00 AM -06:00,42186,42199,42110,42115,1416,1555,42466.7204876405,43224.2294586464,41709.2115166347,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 2:00:00 AM -06:00,42115,42194,42109,42158,2288,2495,42463.6486419924,43221.6550361723,41705.6422478125,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 3:00:00 AM -06:00,42159,42221,42152,42220,2616,2834,42461.2242773954,43218.2107074541,41704.2378473367,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 4:00:00 AM -06:00,42219,42275,42213,42272,1831,2107,42459.3414487646,43214.6563720566,41704.0265254727,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 5:00:00 AM -06:00,42271,42277,42232,42247,1610,1793,42457.2285985282,43209.2816817874,41705.175515269,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 6:00:00 AM -06:00,42248,42260,42169,42211,2410,2593,42454.7785627219,43207.9505207746,41701.6066046693,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 7:00:00 AM -06:00,42212,42222,42164,42173,2512,2707,42451.9747959287,43203.1350927072,41700.8144991502,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 8:00:00 AM -06:00,42172,42183,42008,42117,18457,19480,42448.6417133821,43208.8700669091,41688.4133598552,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 9:00:00 AM -06:00,42115,42152,42049,42068,12447,13374,42444.854233647,43207.2544443528,41682.4540229412,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 10:00:00 AM -06:00,42068,42088,41791,41832,14341,15761,42438.7561815709,43221.644947394,41655.8674157477,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 11:00:00 AM -06:00,41831,42036,41803,42028,10970,11942,42434.6690553861,43231.7927588627,41637.5453519094,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 12:00:00 PM -06:00,42027,42046,41920,41980,7115,7571,42430.1449851832,43231.247557282,41629.0424130845,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 1:00:00 PM -06:00,41981,42019,41940,41986,4654,4946,42425.7256320968,43226.3246960155,41625.1265681782,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 2:00:00 PM -06:00,41986,41995,41915,41962,10095,11089,42421.1114467028,43221.3065398363,41620.9163535694,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 3:00:00 PM -06:00,41961,41986,41939,41986,2507,2688,42416.7819795715,43213.4577185444,41620.1062405986,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 5:00:00 PM -06:00,42000,42010,41954,41956,1143,1295,42412.1970842524,43206.2392337827,41618.154934722,42374.55,42540.1,42043.45,41877.9,,
11/4/2024 6:00:00 PM -06:00,41954,41957,41935,41949,587,597,42407.5881580409,43195.8089926506,41619.3673234312,42089.65,42223.3,41822.35,41688.7,,
11/4/2024 7:00:00 PM -06:00,41947,41995,41918,41984,1205,1296,42403.3733504982,43191.0297986938,41615.7169023026,42089.65,42223.3,41822.35,41688.7,,
11/4/2024 8:00:00 PM -06:00,41981,41998,41950,41984,766,836,42399.200481339,43183.5568653735,41614.8440973045,42089.65,42223.3,41822.35,41688.7,,
11/4/2024 9:00:00 PM -06:00,41980,41988,41963,41964,357,367,42394.8701282909,43173.7851552703,41615.9551013114,42089.65,42223.3,41822.35,41688.7,,
11/4/2024 10:00:00 PM -06:00,41966,41986,41957,41964,385,451,42390.5828633328,43164.4887855661,41616.6769410994,42089.65,42223.3,41822.35,41688.7,,
11/4/2024 11:00:00 PM -06:00,41964,42006,41964,42000,801,854,42386.6964666827,43156.8719817296,41616.5209516357,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 12:00:00 AM -06:00,42000,42017,41992,42011,375,402,42382.9581933823,43147.8334545482,41618.0829322164,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 1:00:00 AM -06:00,42011,42034,41975,42009,906,951,42379.2372163338,43142.0788928114,41616.3955398561,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 2:00:00 AM -06:00,42010,42023,41946,42022,1107,1181,42375.6826171663,43138.2124361666,41613.152798166,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 3:00:00 AM -06:00,42023,42025,41991,41996,1288,1363,42371.904680677,43130.0610686425,41613.7482927116,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 4:00:00 AM -06:00,41995,42016,41959,42007,1020,1135,42368.273788332,43124.2743913426,41612.2731853214,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 5:00:00 AM -06:00,42008,42036,41999,41999,800,837,42364.5994222789,43116.5751436675,41612.6237008904,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 6:00:00 AM -06:00,41999,42017,41958,41982,1215,1321,42360.7924628533,43110.8629531833,41610.7219725233,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 7:00:00 AM -06:00,41982,42017,41968,41985,1704,1849,42357.0532343672,43104.2921775297,41609.8142912046,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 8:00:00 AM -06:00,41984,42164,41917,42164,15835,16887,42355.132306662,43118.2842951662,41591.9803181578,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 9:00:00 AM -06:00,42166,42334,42136,42242,15862,17051,42354.0066120684,43128.2814663586,41579.7317577781,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 10:00:00 AM -06:00,42240,42299,42210,42272,8053,8554,42353.1906258786,43128.1741880864,41578.2070636709,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 11:00:00 AM -06:00,42274,42417,42250,42402,6979,7445,42353.6762912928,43136.7346439263,41570.6179386592,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 12:00:00 PM -06:00,42405,42407,42249,42310,7659,8121,42353.2417013297,43143.4437519469,41563.0396507124,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 1:00:00 PM -06:00,42309,42362,42264,42280,5573,5899,42352.5129281821,43144.1159534201,41560.9099029441,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 2:00:00 PM -06:00,42280,42390,42261,42380,9422,10303,42352.7864313843,43148.7068394557,41556.8660233128,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 3:00:00 PM -06:00,42380,42460,42376,42448,3870,4331,42353.733830077,43149.6749306054,41557.7927295485,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 5:00:00 PM -06:00,42440,42464,42416,42428,1236,1344,42354.4727969419,43147.0313989576,41561.9141949261,42089.65,42223.3,41822.35,41688.7,,
11/5/2024 6:00:00 PM -06:00,42428,42697,42424,42600,4656,5041,42356.9158536887,43167.3942706098,41546.4374367677,42530.325,42679.65,42231.675,42082.35,,
11/5/2024 7:00:00 PM -06:00,42597,42733,42596,42667,3051,3324,42360.0012680799,43175.3654718972,41544.6370642625,42530.325,42679.65,42231.675,42082.35,,
11/5/2024 8:00:00 PM -06:00,42660,42958,42647,42951,4817,5374,42365.8818524771,43202.5309895898,41529.2327153644,42530.325,42679.65,42231.675,42082.35,,
11/5/2024 9:00:00 PM -06:00,42951,43019,42861,42912,4504,4920,42371.3158638952,43214.5754573551,41528.0562704354,42530.325,42679.65,42231.675,42082.35,,
11/5/2024 10:00:00 PM -06:00,42910,42957,42846,42937,2651,2862,42376.9445617669,43222.3060498192,41531.5830737146,42530.325,42679.65,42231.675,42082.35,,
11/5/2024 11:00:00 PM -06:00,42934,42966,42846,42956,3009,3231,42382.706307421,43230.9995219603,41534.4130928816,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 12:00:00 AM -06:00,42958,43131,42910,43080,3083,3420,42389.6445531183,43250.3875864184,41528.9015198182,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 1:00:00 AM -06:00,43082,43352,43077,43232,5523,6187,42398.0261993559,43276.1996502351,41519.8527484767,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 2:00:00 AM -06:00,43233,43550,43213,43508,6873,7949,42409.0707147852,43310.3618427701,41507.7795868003,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 3:00:00 AM -06:00,43509,43566,43462,43566,5785,6727,42420.5824489664,43322.7363517973,41518.4285461356,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 4:00:00 AM -06:00,43566,43644,43538,43612,4517,5064,42432.4373499718,43335.6344975505,41529.240202393,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 5:00:00 AM -06:00,43613,43658,43534,43578,5960,6499,42443.8359833054,43349.7674876247,41537.9044789861,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 6:00:00 AM -06:00,43578,43781,43535,43731,6915,7745,42456.6435854615,43376.8145773,41536.472593623,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 7:00:00 AM -06:00,43733,43740,43580,43620,6299,7192,42468.2192711783,43394.3587108592,41542.0798314974,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 8:00:00 AM -06:00,43618,43736,43523,43574,31667,33887,42479.2220645,43416.2805147313,41542.1636142686,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 9:00:00 AM -06:00,43576,43793,43556,43673,19548,21655,42491.1004519179,43441.2379225449,41540.9629812908,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 10:00:00 AM -06:00,43673,43786,43628,43749,10389,11392,42503.6168653316,43459.2355551564,41547.9981755068,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 11:00:00 AM -06:00,43748,43796,43706,43779,6082,6843,42516.307244781,43470.9247536126,41561.6897359495,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 12:00:00 PM -06:00,43778,43888,43769,43838,6551,7773,42529.4584164748,43485.8259998453,41573.0908331043,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 1:00:00 PM -06:00,43843,43867,43804,43836,4792,5242,42542.4588302412,43495.2655421354,41589.652118347,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 2:00:00 PM -06:00,43835,43953,43832,43898,11974,13596,42555.9468020796,43510.7106611191,41601.1829430401,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 3:00:00 PM -06:00,43898,43965,43877,43962,3703,4240,42569.9373811634,43523.5195102622,41616.3552520646,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 5:00:00 PM -06:00,43958,43958,43904,43905,1246,1357,42583.2215863259,43532.7979230954,41633.6452495565,42530.325,42679.65,42231.675,42082.35,,
11/6/2024 6:00:00 PM -06:00,43906,43939,43873,43887,1097,1226,42596.194505865,43542.5611278407,41649.8278838892,44326.975,44752.95,43475.025,43049.05,,
11/6/2024 7:00:00 PM -06:00,43888,43962,43883,43945,1358,1472,42609.6154560554,43554.0331564194,41665.1977556913,44326.975,44752.95,43475.025,43049.05,,
11/6/2024 8:00:00 PM -06:00,43947,43967,43930,43939,1046,1116,42622.8431629603,43561.3611847138,41684.3251412068,44326.975,44752.95,43475.025,43049.05,,
11/6/2024 9:00:00 PM -06:00,43940,44004,43940,43989,844,906,42636.4367633289,43571.7605759106,41701.1129507471,44326.975,44752.95,43475.025,43049.05,,
11/6/2024 10:00:00 PM -06:00,43990,44015,43978,44000,573,610,42650.0045567286,43579.5191771454,41720.4899363118,44326.975,44752.95,43475.025,43049.05,,
11/6/2024 11:00:00 PM -06:00,44002,44017,43986,44002,819,837,42663.4572477064,43586.6533146862,41740.2611807266,44326.975,44752.95,43475.025,43049.05,,
11/7/2024 12:00:00 AM -06:00,44001,44007,43967,43968,736,808,42676.4377726048,43594.2289035948,41758.6466416149,44326.975,44752.95,43475.025,43049.05,,
